Soil_color,Nitrogen,Phosphorus,Potassium,pH,Crop,Fertilizer,Link
Reddish Brown,130,60,95,7,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM43
Reddish Brown,135,60,95,7,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM44
Reddish Brown,140,60,95,7,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM45
Reddish Brown,145,60,95,7,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM46
Reddish Brown,150,60,95,7,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM47
Reddish Brown,120,65,100,6.5,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM48
Reddish Brown,125,65,100,6.5,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM49
Reddish Brown,130,65,100,6.5,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM50
Reddish Brown,135,65,100,6.5,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM51
Reddish Brown,140,65,100,6.5,Sugarcane,DAP,https://youtu.be/sQwNkYRVxM52
Reddish Brown,145,65,100,6.5,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,150,65,100,6.5,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,120,70,80,7,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,125,70,80,7,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,130,70,80,7,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,135,70,80,7,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,140,70,80,7,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,145,70,80,7,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,150,70,80,7,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,120,75,85,6.5,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,125,75,85,6.5,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,130,75,85,6.5,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,135,75,85,6.5,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,140,75,85,6.5,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,145,75,85,6.5,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,150,75,85,6.5,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,120,80,90,7,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,125,80,90,7,Sugarcane,DAP,https://youtu.be/WaWgxSZHiWo
Reddish Brown,130,80,90,7,Sugarcane,DAP,https://youtu.be/WX51UmdVRok
Reddish Brown,135,80,90,7,Sugarcane,DAP,https://youtu.be/WX51UmdVRok
Reddish Brown,140,80,90,7,Sugarcane,DAP,https://youtu.be/WX51UmdVRok
Reddish Brown,145,80,90,7,Sugarcane,DAP,https://youtu.be/WX51UmdVRok
Reddish Brown,150,80,90,7,Sugarcane,DAP,https://youtu.be/WX51UmdVRok
Reddish Brown,120,60,100,6.5,Sugarcane,Urea,https://youtu.be/WX51UmdVRok
Reddish Brown,125,60,100,6.5,Sugarcane,Urea,https://youtu.be/WX51UmdVRok
Reddish Brown,130,60,100,6.5,Sugarcane,Urea,https://youtu.be/WX51UmdVRok
Reddish Brown,135,60,100,6.5,Sugarcane,Urea,https://youtu.be/WX51UmdVRok
Reddish Brown,140,60,100,6.5,Sugarcane,Urea,https://youtu.be/WX51UmdVRok
Reddish Brown,145,60,100,6.5,Sugarcane,Urea,https://youtu.be/WX51UmdVRok
Reddish Brown,150,60,100,6.5,Sugarcane,Urea,https://youtu.be/WX51UmdVRok
Reddish Brown,120,65,80,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,125,65,80,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,130,65,80,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,135,65,80,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,140,65,80,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,145,65,80,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,150,65,80,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,120,70,85,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,125,70,85,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,130,70,85,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,135,70,85,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,140,70,85,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,145,70,85,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,150,70,85,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,120,75,90,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,125,75,90,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,130,75,90,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,135,75,90,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,140,75,90,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,145,75,90,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,150,75,90,7,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,120,80,95,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,125,80,95,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,130,80,95,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,135,80,95,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,140,80,95,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,145,80,95,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Reddish Brown,150,80,95,6.5,Sugarcane,Urea,https://youtu.be/jvixDVYRMDs
Red,80,40,120,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,40,120,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,40,120,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,40,120,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,40,120,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,80,45,125,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,45,125,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,45,125,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,45,125,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,45,125,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,80,50,130,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,50,130,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,50,130,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,50,130,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,50,130,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,80,55,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,55,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,55,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,55,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,55,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,80,60,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,60,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,60,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,60,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,60,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,80,40,130,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,85,40,130,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,90,40,130,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,95,40,130,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,100,40,130,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,80,45,135,7.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,85,45,135,7.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,90,45,135,7.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,95,45,135,7.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,100,45,135,7.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,80,50,140,6,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,85,50,140,6,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,90,50,140,6,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,95,50,140,6,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,100,50,140,6,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,80,55,120,6.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,85,55,120,6.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,90,55,120,6.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,95,55,120,6.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,100,55,120,6.5,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,80,60,125,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,85,60,125,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,90,60,125,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,95,60,125,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,100,60,125,7,Grapes,Hydrated Lime,https://youtu.be/jvixDVYRMDs
Red,80,40,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,40,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,40,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,40,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,40,135,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,80,45,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,45,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,45,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,45,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,45,140,6,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,80,50,120,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,50,120,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,50,120,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,50,120,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,50,120,6.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,80,55,125,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,55,125,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,55,125,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,55,125,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,55,125,7,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,80,60,130,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,85,60,130,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,90,60,130,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,95,60,130,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Red,100,60,130,7.5,Grapes,Ferrous Sulphate,https://youtu.be/jvixDVYRMDs
Black,120,60,40,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,125,60,40,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,130,60,40,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,135,60,40,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,140,60,40,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,145,60,40,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,150,60,40,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,120,65,45,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,125,65,45,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,130,65,45,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,135,65,45,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,140,65,45,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,145,65,45,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,150,65,45,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,120,70,50,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,125,70,50,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,130,70,50,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,135,70,50,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,140,70,50,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,145,70,50,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,150,70,50,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,120,75,55,7,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,125,75,55,7,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,130,75,55,7,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,135,75,55,7,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,140,75,55,7,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,145,75,55,7,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,150,75,55,7,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,120,80,60,7.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,125,80,60,7.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,130,80,60,7.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,135,80,60,7.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,140,80,60,7.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,145,80,60,7.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,150,80,60,7.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,120,60,45,5.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,125,60,45,5.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,130,60,45,5.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,135,60,45,5.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,140,60,45,5.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,145,60,45,5.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,150,60,45,5.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,120,65,50,6,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,125,65,50,6,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,130,65,50,6,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,135,65,50,6,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,140,65,50,6,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,145,65,50,6,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,150,65,50,6,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,120,70,55,6.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,125,70,55,6.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,130,70,55,6.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,135,70,55,6.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,140,70,55,6.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,145,70,55,6.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,150,70,55,6.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,120,75,60,7,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,125,75,60,7,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,130,75,60,7,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,135,75,60,7,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,140,75,60,7,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,145,75,60,7,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,150,75,60,7,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,120,80,40,7.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,125,80,40,7.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,130,80,40,7.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,135,80,40,7.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,140,80,40,7.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,145,80,40,7.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,150,80,40,7.5,Maize,SSP,https://youtu.be/jvixDVYRMDs
Black,120,60,50,5.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,125,60,50,5.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,130,60,50,5.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,135,60,50,5.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,140,60,50,5.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,145,60,50,5.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,150,60,50,5.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,120,65,55,6,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,125,65,55,6,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,130,65,55,6,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,135,65,55,6,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,140,65,55,6,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,145,65,55,6,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,150,65,55,6,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,120,70,60,6.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,125,70,60,6.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,130,70,60,6.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,135,70,60,6.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,140,70,60,6.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,145,70,60,6.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,150,70,60,6.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,120,75,40,7,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,125,75,40,7,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,130,75,40,7,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,135,75,40,7,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,140,75,40,7,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,145,75,40,7,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,150,75,40,7,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,120,80,45,7.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,125,80,45,7.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,130,80,45,7.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,135,80,45,7.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,140,80,45,7.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,145,80,45,7.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,150,80,45,7.5,Maize,Urea,https://youtu.be/jvixDVYRMDs
Black,120,60,55,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,125,60,55,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,130,60,55,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,135,60,55,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,140,60,55,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,145,60,55,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,150,60,55,5.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,120,65,60,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,125,65,60,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,130,65,60,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,135,65,60,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,140,65,60,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,145,65,60,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,150,65,60,6,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,120,70,40,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,125,70,40,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,130,70,40,6.5,Maize,MOP,https://youtu.be/jvixDVYRMDs
Black,135,70,40,6.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,140,70,40,6.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,145,70,40,6.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,150,70,40,6.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,120,75,45,7,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,125,75,45,7,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,130,75,45,7,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,135,75,45,7,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,140,75,45,7,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,145,75,45,7,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,150,75,45,7,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,120,80,50,7.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,125,80,50,7.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,130,80,50,7.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,135,80,50,7.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,140,80,50,7.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,145,80,50,7.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,150,80,50,7.5,Maize,MOP,https://youtu.be/hxuB66J-3BI
Black,120,60,60,5.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,125,60,60,5.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,130,60,60,5.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,135,60,60,5.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,140,60,60,5.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,145,60,60,5.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,150,60,60,5.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,120,65,40,6,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,125,65,40,6,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,130,65,40,6,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,135,65,40,6,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,140,65,40,6,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,145,65,40,6,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,150,65,40,6,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,120,70,45,6.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,125,70,45,6.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,130,70,45,6.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,135,70,45,6.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,140,70,45,6.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,145,70,45,6.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,150,70,45,6.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,120,75,50,7,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,125,75,50,7,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,130,75,50,7,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,135,75,50,7,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,140,75,50,7,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,145,75,50,7,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,150,75,50,7,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,120,80,55,7.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,125,80,30,7.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,130,80,30,7.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,135,80,30,7.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,140,80,40,7.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,145,80,40,7.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,150,80,40,7.5,Maize,SSP,https://youtu.be/hxuB66J-3BI
Black,100,40,45,6.5,Wheat,Urea,https://youtu.be/hxuB66J-3BI
Black,105,40,45,6.5,Wheat,Urea,https://youtu.be/hxuB66J-3BI
Black,110,40,45,6.5,Wheat,Urea,https://youtu.be/hxuB66J-3BI
Black,115,40,45,6.5,Wheat,Urea,https://youtu.be/hxuB66J-3BI
Black,120,40,45,6.5,Wheat,Urea,https://youtu.be/hxuB66J-3BI
Black,100,45,50,7,Wheat,Urea,https://youtu.be/hxuB66J-3BI
Black,105,45,50,7,Wheat,Urea,https://youtu.be/hxuB66J-3BI
Black,110,45,50,7,Wheat,Urea,https://youtu.be/hxuB66J-3BI
Black,115,45,50,7,Wheat,Urea,https://youtu.be/hxuB66J-3BI
Black,120,45,50,7,Wheat,Urea,https://youtu.be/hxuB66J-3BI
